agriprod,Unit,Country,Year,Value,Description,Dairy,Eggs,Honey,Meat
Dairy,T,LU,2018,1455,Drinking milk,1,0,0,0
Dairy,T,LU,2019,1640,Drinking milk,1,0,0,0
Dairy,T,LU,2020,1859,Drinking milk,1,0,0,0
Dairy,T,LU,2021,1809,Drinking milk,1,0,0,0
Dairy,T,LV,2012,0,Drinking milk,1,0,0,0
Dairy,T,LV,2015,0,Drinking milk,1,0,0,0
Dairy,T,LV,2016,0,Drinking milk,1,0,0,0
Dairy,T,LV,2017,0,Drinking milk,1,0,0,0
Dairy,T,LV,2018,0,Drinking milk,1,0,0,0
Dairy,T,LV,2019,601,Drinking milk,1,0,0,0
Dairy,T,LV,2020,44,Drinking milk,1,0,0,0
Dairy,T,ME,2021,0,Drinking milk,1,0,0,0
Dairy,T,MK,2013,0,Drinking milk,1,0,0,0
Dairy,T,MK,2014,36,Drinking milk,1,0,0,0
Dairy,T,MK,2015,0,Drinking milk,1,0,0,0
Dairy,T,MK,2017,0,Drinking milk,1,0,0,0
Dairy,T,MK,2018,0,Drinking milk,1,0,0,0
Dairy,T,MK,2019,0,Drinking milk,1,0,0,0
Dairy,T,MK,2020,0,Drinking milk,1,0,0,0
Dairy,T,MT,2012,0,Drinking milk,1,0,0,0
Dairy,T,MT,2013,0,Drinking milk,1,0,0,0
Dairy,T,MT,2014,0,Drinking milk,1,0,0,0
Dairy,T,MT,2015,0,Drinking milk,1,0,0,0
Dairy,T,MT,2016,0,Drinking milk,1,0,0,0
Dairy,T,MT,2017,0,Drinking milk,1,0,0,0
Dairy,T,MT,2018,0,Drinking milk,1,0,0,0
Dairy,T,MT,2019,0,Drinking milk,1,0,0,0
Dairy,T,MT,2020,0,Drinking milk,1,0,0,0
Dairy,T,MT,2021,0,Drinking milk,1,0,0,0
Dairy,T,NL,2015,60052,Drinking milk,1,0,0,0
Dairy,T,NL,2016,93323,Drinking milk,1,0,0,0
Dairy,T,NL,2017,109177,Drinking milk,1,0,0,0
Dairy,T,NL,2018,117732,Drinking milk,1,0,0,0
Dairy,T,NL,2019,121385,Drinking milk,1,0,0,0
Dairy,T,NL,2020,138605,Drinking milk,1,0,0,0
Dairy,T,NL,2021,96540,Drinking milk,1,0,0,0
Dairy,T,NO,2014,11926,Drinking milk,1,0,0,0
Dairy,T,NO,2015,13720,Drinking milk,1,0,0,0
Dairy,T,NO,2016,14203,Drinking milk,1,0,0,0
Dairy,T,NO,2017,14308,Drinking milk,1,0,0,0
Dairy,T,NO,2018,15785,Drinking milk,1,0,0,0
Dairy,T,NO,2019,16660,Drinking milk,1,0,0,0
Dairy,T,NO,2020,16983,Drinking milk,1,0,0,0
Dairy,T,PL,2013,0,Drinking milk,1,0,0,0
Dairy,T,PL,2014,0,Drinking milk,1,0,0,0
Dairy,T,PL,2015,0,Drinking milk,1,0,0,0
Dairy,T,PL,2016,0,Drinking milk,1,0,0,0
Dairy,T,PL,2017,0,Drinking milk,1,0,0,0
Dairy,T,PL,2018,0,Drinking milk,1,0,0,0
Dairy,T,PL,2019,0,Drinking milk,1,0,0,0
Dairy,T,PL,2020,0,Drinking milk,1,0,0,0
Dairy,T,RO,2012,1947,Drinking milk,1,0,0,0
Dairy,T,RO,2013,560,Drinking milk,1,0,0,0
Dairy,T,RO,2014,1000,Drinking milk,1,0,0,0
Dairy,T,RO,2015,1000,Drinking milk,1,0,0,0
Dairy,T,RO,2016,1000,Drinking milk,1,0,0,0
Dairy,T,RO,2017,1000,Drinking milk,1,0,0,0
Dairy,T,RO,2018,21918,Drinking milk,1,0,0,0
Dairy,T,RO,2019,21848,Drinking milk,1,0,0,0
Dairy,T,RO,2020,25242,Drinking milk,1,0,0,0
Dairy,T,RO,2021,989,Drinking milk,1,0,0,0
Dairy,T,RS,2013,0,Drinking milk,1,0,0,0
Dairy,T,RS,2015,6941,Drinking milk,1,0,0,0
Dairy,T,RS,2016,7154,Drinking milk,1,0,0,0
Dairy,T,RS,2017,1217,Drinking milk,1,0,0,0
Dairy,T,RS,2018,3782,Drinking milk,1,0,0,0
Dairy,T,RS,2019,2351,Drinking milk,1,0,0,0
Dairy,T,RS,2020,4298,Drinking milk,1,0,0,0
Dairy,T,SE,2013,98729,Drinking milk,1,0,0,0
Dairy,T,SE,2014,116710,Drinking milk,1,0,0,0
Dairy,T,SE,2015,139234,Drinking milk,1,0,0,0
Dairy,T,SE,2016,144743,Drinking milk,1,0,0,0
Dairy,T,SE,2017,140026,Drinking milk,1,0,0,0
Dairy,T,SE,2018,146210,Drinking milk,1,0,0,0
Dairy,T,SE,2019,136410,Drinking milk,1,0,0,0
Dairy,T,SE,2020,127860,Drinking milk,1,0,0,0
Dairy,T,SE,2021,123440,Drinking milk,1,0,0,0
Dairy,T,SK,2012,6381,Drinking milk,1,0,0,0
Dairy,T,SK,2013,5736,Drinking milk,1,0,0,0
Dairy,T,SK,2014,5447,Drinking milk,1,0,0,0
Dairy,T,SK,2015,401,Drinking milk,1,0,0,0
Dairy,T,SK,2016,2111,Drinking milk,1,0,0,0
Dairy,T,SK,2017,2154,Drinking milk,1,0,0,0
Dairy,T,SK,2018,2671,Drinking milk,1,0,0,0
Dairy,T,SK,2019,3142,Drinking milk,1,0,0,0
Dairy,T,SK,2020,1806,Drinking milk,1,0,0,0
Dairy,T,TR,2014,0,Drinking milk,1,0,0,0
Dairy,T,TR,2016,17541,Drinking milk,1,0,0,0
Dairy,T,TR,2017,15091,Drinking milk,1,0,0,0
Dairy,T,UK,2012,210400,Drinking milk,1,0,0,0
Dairy,T,UK,2013,232600,Drinking milk,1,0,0,0
Dairy,T,UK,2014,231000,Drinking milk,1,0,0,0
Dairy,T,UK,2015,222200,Drinking milk,1,0,0,0
Dairy,T,UK,2016,237300,Drinking milk,1,0,0,0
Dairy,T,UK,2017,236400,Drinking milk,1,0,0,0
Dairy,T,UK,2018,267000,Drinking milk,1,0,0,0
Dairy,T,UK,2019,253700,Drinking milk,1,0,0,0
Dairy,T,AT,2016,4645,Cream ,1,0,0,0
Dairy,T,AT,2017,5591,Cream ,1,0,0,0
Dairy,T,AT,2018,5040,Cream ,1,0,0,0
Dairy,T,AT,2019,5694,Cream ,1,0,0,0
Dairy,T,AT,2020,7524,Cream ,1,0,0,0
Dairy,T,AT,2021,8357,Cream ,1,0,0,0
Dairy,T,BG,2012,5,Cream ,1,0,0,0
Dairy,T,BG,2013,25,Cream ,1,0,0,0
Dairy,T,BG,2014,5,Cream ,1,0,0,0
Dairy,T,BG,2015,4,Cream ,1,0,0,0
Dairy,T,BG,2016,5,Cream ,1,0,0,0
Dairy,T,BG,2017,6,Cream ,1,0,0,0
Dairy,T,BG,2018,6,Cream ,1,0,0,0
Dairy,T,BG,2019,5,Cream ,1,0,0,0
Dairy,T,BG,2020,25,Cream ,1,0,0,0
Dairy,T,BG,2021,9,Cream ,1,0,0,0
Dairy,T,CY,2012,0,Cream ,1,0,0,0
Dairy,T,CY,2013,0,Cream ,1,0,0,0
Dairy,T,CY,2014,0,Cream ,1,0,0,0
Dairy,T,CY,2015,0,Cream ,1,0,0,0
Dairy,T,CY,2016,0,Cream ,1,0,0,0
Dairy,T,CY,2017,0,Cream ,1,0,0,0
Dairy,T,CY,2018,0,Cream ,1,0,0,0
Dairy,T,CY,2019,0,Cream ,1,0,0,0
Dairy,T,CY,2020,0,Cream ,1,0,0,0
Dairy,T,CY,2021,0,Cream ,1,0,0,0
Dairy,T,CZ,2012,3,Cream ,1,0,0,0
Dairy,T,CZ,2013,4,Cream ,1,0,0,0
Dairy,T,CZ,2014,37,Cream ,1,0,0,0
Dairy,T,CZ,2015,41,Cream ,1,0,0,0
Dairy,T,CZ,2016,39,Cream ,1,0,0,0
Dairy,T,CZ,2017,19,Cream ,1,0,0,0
Dairy,T,CZ,2018,20,Cream ,1,0,0,0
Dairy,T,CZ,2019,6,Cream ,1,0,0,0
Dairy,T,CZ,2020,4,Cream ,1,0,0,0
Dairy,T,CZ,2021,3,Cream ,1,0,0,0
Dairy,T,DK,2012,4500,Cream ,1,0,0,0
Dairy,T,DK,2013,4833,Cream ,1,0,0,0
Dairy,T,DK,2014,20380,Cream ,1,0,0,0
Dairy,T,DK,2015,5870,Cream ,1,0,0,0
Dairy,T,DK,2016,6300,Cream ,1,0,0,0
Dairy,T,DK,2017,8700,Cream ,1,0,0,0
Dairy,T,DK,2018,8000,Cream ,1,0,0,0
Dairy,T,DK,2019,8500,Cream ,1,0,0,0
Dairy,T,DK,2020,7800,Cream ,1,0,0,0
Dairy,T,EE,2012,1,Cream ,1,0,0,0
Dairy,T,EE,2013,4,Cream ,1,0,0,0
Dairy,T,EE,2014,8,Cream ,1,0,0,0
Dairy,T,EE,2015,10,Cream ,1,0,0,0
Dairy,T,EE,2016,12,Cream ,1,0,0,0
Dairy,T,EE,2017,17,Cream ,1,0,0,0
Dairy,T,EE,2018,18,Cream ,1,0,0,0
Dairy,T,EE,2019,23,Cream ,1,0,0,0
Dairy,T,EE,2020,12,Cream ,1,0,0,0
Dairy,T,EE,2021,22,Cream ,1,0,0,0
Dairy,T,EL,2012,75,Cream ,1,0,0,0
Dairy,T,EL,2013,150,Cream ,1,0,0,0
Dairy,T,EL,2014,110,Cream ,1,0,0,0
Dairy,T,EL,2015,121,Cream ,1,0,0,0
Dairy,T,EL,2016,132,Cream ,1,0,0,0
Dairy,T,EL,2017,130,Cream ,1,0,0,0
Dairy,T,EL,2018,132,Cream ,1,0,0,0
Dairy,T,EL,2019,98,Cream ,1,0,0,0
Dairy,T,EL,2020,86,Cream ,1,0,0,0
Dairy,T,ES,2012,4,Cream ,1,0,0,0
Dairy,T,ES,2013,5,Cream ,1,0,0,0
Dairy,T,ES,2014,5,Cream ,1,0,0,0
Dairy,T,ES,2015,6,Cream ,1,0,0,0
Dairy,T,ES,2016,7,Cream ,1,0,0,0
Dairy,T,ES,2017,11,Cream ,1,0,0,0
Dairy,T,ES,2018,9,Cream ,1,0,0,0
Dairy,T,ES,2019,14,Cream ,1,0,0,0
Dairy,T,ES,2020,15,Cream ,1,0,0,0
Dairy,T,ES,2021,95,Cream ,1,0,0,0
Dairy,T,FI,2015,,Cream ,1,0,0,0
Dairy,T,FI,2016,,Cream ,1,0,0,0
Dairy,T,FI,2017,,Cream ,1,0,0,0
Dairy,T,FI,2018,,Cream ,1,0,0,0
Dairy,T,FR,2012,2320,Cream ,1,0,0,0
Dairy,T,FR,2013,2363,Cream ,1,0,0,0
Dairy,T,FR,2014,3521,Cream ,1,0,0,0
Dairy,T,FR,2015,4028,Cream ,1,0,0,0
Dairy,T,FR,2016,4815,Cream ,1,0,0,0
Dairy,T,FR,2017,5975,Cream ,1,0,0,0
Dairy,T,FR,2018,8207,Cream ,1,0,0,0
Dairy,T,FR,2019,10450,Cream ,1,0,0,0
Dairy,T,FR,2020,9997,Cream ,1,0,0,0
Dairy,T,HR,2012,0,Cream ,1,0,0,0
Dairy,T,HR,2013,0,Cream ,1,0,0,0
Dairy,T,HR,2014,300,Cream ,1,0,0,0
Dairy,T,HR,2015,0,Cream ,1,0,0,0
Dairy,T,HR,2019,0,Cream ,1,0,0,0
Dairy,T,HR,2020,0,Cream ,1,0,0,0
Dairy,T,HR,2021,0,Cream ,1,0,0,0
Dairy,T,HU,2012,21,Cream ,1,0,0,0
Dairy,T,HU,2013,16,Cream ,1,0,0,0
Dairy,T,HU,2014,15,Cream ,1,0,0,0
Dairy,T,HU,2015,19,Cream ,1,0,0,0
Dairy,T,HU,2016,15,Cream ,1,0,0,0
Dairy,T,HU,2017,15,Cream ,1,0,0,0
Dairy,T,HU,2018,5,Cream ,1,0,0,0
Dairy,T,HU,2019,6,Cream ,1,0,0,0
Dairy,T,HU,2020,4,Cream ,1,0,0,0
Dairy,T,HU,2021,5,Cream ,1,0,0,0
Dairy,T,IE,2014,0,Cream ,1,0,0,0
Dairy,T,IE,2015,2,Cream ,1,0,0,0
Dairy,T,IE,2016,17,Cream ,1,0,0,0
Dairy,T,IE,2017,15,Cream ,1,0,0,0
Dairy,T,IE,2018,70,Cream ,1,0,0,0
Dairy,T,IE,2019,10,Cream ,1,0,0,0
Dairy,T,IE,2020,19,Cream ,1,0,0,0
Dairy,T,IE,2021,27,Cream ,1,0,0,0
Dairy,T,IS,2019,2,Cream ,1,0,0,0
Dairy,T,IS,2020,0,Cream ,1,0,0,0
Dairy,T,IT,2012,1519,Cream ,1,0,0,0
Dairy,T,IT,2013,980,Cream ,1,0,0,0
Dairy,T,IT,2014,0,Cream ,1,0,0,0
Dairy,T,IT,2015,0,Cream ,1,0,0,0
Dairy,T,IT,2016,0,Cream ,1,0,0,0
Dairy,T,LT,2014,0,Cream ,1,0,0,0
Dairy,T,LT,2015,0,Cream ,1,0,0,0
Dairy,T,LT,2016,0,Cream ,1,0,0,0
Dairy,T,LT,2017,0,Cream ,1,0,0,0
Dairy,T,LT,2018,,Cream ,1,0,0,0
Dairy,T,LT,2019,,Cream ,1,0,0,0
Dairy,T,LT,2020,,Cream ,1,0,0,0
Dairy,T,LT,2021,,Cream ,1,0,0,0
Dairy,T,LU,2012,,Cream ,1,0,0,0
Dairy,T,LU,2013,,Cream ,1,0,0,0
Dairy,T,LU,2014,,Cream ,1,0,0,0
Dairy,T,LU,2015,0,Cream ,1,0,0,0
Dairy,T,LU,2016,,Cream ,1,0,0,0
Dairy,T,LU,2017,,Cream ,1,0,0,0
Dairy,T,LU,2018,,Cream ,1,0,0,0
Dairy,T,LU,2019,,Cream ,1,0,0,0
Dairy,T,LU,2020,,Cream ,1,0,0,0
Dairy,T,LU,2021,,Cream ,1,0,0,0
Dairy,T,LV,2012,0,Cream ,1,0,0,0
Dairy,T,LV,2013,0,Cream ,1,0,0,0
Dairy,T,LV,2014,0,Cream ,1,0,0,0
Dairy,T,LV,2015,2,Cream ,1,0,0,0
Dairy,T,LV,2016,0,Cream ,1,0,0,0
Dairy,T,LV,2017,0,Cream ,1,0,0,0
Dairy,T,LV,2018,0,Cream ,1,0,0,0
Dairy,T,LV,2019,0,Cream ,1,0,0,0
Dairy,T,LV,2020,0,Cream ,1,0,0,0
Dairy,T,ME,2021,1,Cream ,1,0,0,0
Dairy,T,MK,2013,0,Cream ,1,0,0,0
Dairy,T,MK,2014,0,Cream ,1,0,0,0
Dairy,T,MK,2015,0,Cream ,1,0,0,0
Dairy,T,MK,2016,0,Cream ,1,0,0,0
Dairy,T,MK,2017,0,Cream ,1,0,0,0
Dairy,T,MK,2018,0,Cream ,1,0,0,0
Dairy,T,MK,2019,0,Cream ,1,0,0,0
Dairy,T,MK,2020,0,Cream ,1,0,0,0
Dairy,T,MT,2012,0,Cream ,1,0,0,0
Dairy,T,MT,2013,0,Cream ,1,0,0,0
Dairy,T,MT,2014,0,Cream ,1,0,0,0
Dairy,T,MT,2015,0,Cream ,1,0,0,0
Dairy,T,MT,2016,0,Cream ,1,0,0,0
Dairy,T,MT,2017,0,Cream ,1,0,0,0
Dairy,T,MT,2018,0,Cream ,1,0,0,0
Dairy,T,MT,2019,0,Cream ,1,0,0,0
Dairy,T,MT,2020,0,Cream ,1,0,0,0
Dairy,T,MT,2021,0,Cream ,1,0,0,0
Dairy,T,NL,2015,1019,Cream ,1,0,0,0
Dairy,T,NL,2016,274,Cream ,1,0,0,0
Dairy,T,NL,2017,277,Cream ,1,0,0,0
Dairy,T,NL,2018,285,Cream ,1,0,0,0
Dairy,T,NL,2019,588,Cream ,1,0,0,0
Dairy,T,NL,2020,785,Cream ,1,0,0,0
Dairy,T,NL,2021,402,Cream ,1,0,0,0
Dairy,T,NO,2014,792,Cream ,1,0,0,0
Dairy,T,NO,2015,666,Cream ,1,0,0,0
Dairy,T,NO,2016,743,Cream ,1,0,0,0
Dairy,T,NO,2017,702,Cream ,1,0,0,0
Dairy,T,NO,2018,545,Cream ,1,0,0,0
Dairy,T,NO,2019,499,Cream ,1,0,0,0
Dairy,T,NO,2020,587,Cream ,1,0,0,0
Dairy,T,PL,2012,1,Cream ,1,0,0,0
Dairy,T,PL,2013,0,Cream ,1,0,0,0
Dairy,T,PL,2014,0,Cream ,1,0,0,0
Dairy,T,PL,2015,0,Cream ,1,0,0,0
Dairy,T,PL,2016,0,Cream ,1,0,0,0
Dairy,T,PL,2017,0,Cream ,1,0,0,0
Dairy,T,PL,2018,1,Cream ,1,0,0,0
Dairy,T,PL,2019,50,Cream ,1,0,0,0
Dairy,T,PL,2020,1,Cream ,1,0,0,0
Dairy,T,RO,2012,0,Cream ,1,0,0,0
Dairy,T,RO,2013,0,Cream ,1,0,0,0
Dairy,T,RO,2014,42,Cream ,1,0,0,0
Dairy,T,RO,2015,0,Cream ,1,0,0,0
Dairy,T,RO,2016,0,Cream ,1,0,0,0
Dairy,T,RO,2017,0,Cream ,1,0,0,0
Dairy,T,RO,2018,5,Cream ,1,0,0,0
Dairy,T,RO,2019,43,Cream ,1,0,0,0
Dairy,T,RO,2020,34,Cream ,1,0,0,0
Dairy,T,RO,2021,7,Cream ,1,0,0,0
Dairy,T,RS,2013,0,Cream ,1,0,0,0
Dairy,T,RS,2015,0,Cream ,1,0,0,0
Dairy,T,RS,2017,41,Cream ,1,0,0,0
Dairy,T,RS,2018,7,Cream ,1,0,0,0
Dairy,T,RS,2019,60,Cream ,1,0,0,0
Dairy,T,RS,2020,0,Cream ,1,0,0,0
Dairy,T,SE,2013,2610,Cream ,1,0,0,0
Dairy,T,SE,2014,4418,Cream ,1,0,0,0
Dairy,T,SE,2015,7587,Cream ,1,0,0,0
Dairy,T,SE,2016,5599,Cream ,1,0,0,0
Dairy,T,SE,2017,5348,Cream ,1,0,0,0
Dairy,T,SE,2018,2730,Cream ,1,0,0,0
Dairy,T,SE,2019,2610,Cream ,1,0,0,0
Dairy,T,SE,2020,2690,Cream ,1,0,0,0
Dairy,T,SE,2021,2060,Cream ,1,0,0,0
Dairy,T,SI,2012,3,Cream ,1,0,0,0
Dairy,T,SI,2013,10,Cream ,1,0,0,0
Dairy,T,SI,2014,7,Cream ,1,0,0,0
Dairy,T,SI,2015,25,Cream ,1,0,0,0
Dairy,T,SI,2016,27,Cream ,1,0,0,0
Dairy,T,SI,2017,30,Cream ,1,0,0,0
Dairy,T,SI,2018,30,Cream ,1,0,0,0
Dairy,T,SI,2019,13,Cream ,1,0,0,0
Dairy,T,SI,2020,11,Cream ,1,0,0,0
Dairy,T,SK,2012,0,Cream ,1,0,0,0
Dairy,T,SK,2013,0,Cream ,1,0,0,0
Dairy,T,SK,2014,0,Cream ,1,0,0,0
Dairy,T,SK,2015,0,Cream ,1,0,0,0
Dairy,T,SK,2016,0,Cream ,1,0,0,0
Dairy,T,SK,2018,0,Cream ,1,0,0,0
Dairy,T,SK,2019,0,Cream ,1,0,0,0
Dairy,T,SK,2020,0,Cream ,1,0,0,0
Dairy,T,TR,2014,0,Cream ,1,0,0,0
Dairy,T,TR,2015,0,Cream ,1,0,0,0
Dairy,T,TR,2016,0,Cream ,1,0,0,0
Dairy,T,TR,2017,0,Cream ,1,0,0,0
Dairy,T,TR,2018,7,Cream ,1,0,0,0
Dairy,T,UK,2012,7600,Cream ,1,0,0,0
Dairy,T,UK,2013,10000,Cream ,1,0,0,0
Dairy,T,UK,2014,9600,Cream ,1,0,0,0
Dairy,T,UK,2015,6200,Cream ,1,0,0,0
Dairy,T,UK,2016,9800,Cream ,1,0,0,0
Dairy,T,UK,2017,10200,Cream ,1,0,0,0
Dairy,T,UK,2018,11000,Cream ,1,0,0,0
Dairy,T,UK,2019,12000,Cream ,1,0,0,0
Dairy,T,AT,2016,29591,yoghurts and other,1,0,0,0
Dairy,T,AT,2017,26449,yoghurts and other,1,0,0,0
Dairy,T,AT,2018,31950,yoghurts and other,1,0,0,0
Dairy,T,AT,2019,32126,yoghurts and other,1,0,0,0
Dairy,T,AT,2020,37354,yoghurts and other,1,0,0,0
Dairy,T,AT,2021,35801,yoghurts and other,1,0,0,0
Dairy,T,BG,2012,55,yoghurts and other,1,0,0,0
Dairy,T,BG,2013,58,yoghurts and other,1,0,0,0
Dairy,T,BG,2014,238,yoghurts and other,1,0,0,0
Dairy,T,BG,2015,191,yoghurts and other,1,0,0,0
Dairy,T,BG,2016,240,yoghurts and other,1,0,0,0
Dairy,T,BG,2017,83,yoghurts and other,1,0,0,0
Dairy,T,BG,2018,271,yoghurts and other,1,0,0,0
Dairy,T,BG,2019,323,yoghurts and other,1,0,0,0
Dairy,T,BG,2020,540,yoghurts and other,1,0,0,0
Dairy,T,BG,2021,1177,yoghurts and other,1,0,0,0
Dairy,T,CY,2013,132,yoghurts and other,1,0,0,0
Dairy,T,CY,2014,484,yoghurts and other,1,0,0,0
Dairy,T,CY,2015,143,yoghurts and other,1,0,0,0
Dairy,T,CY,2016,170,yoghurts and other,1,0,0,0
Dairy,T,CY,2017,234,yoghurts and other,1,0,0,0
Dairy,T,CY,2018,371,yoghurts and other,1,0,0,0
Dairy,T,CY,2019,476,yoghurts and other,1,0,0,0
Dairy,T,CY,2020,440,yoghurts and other,1,0,0,0
Dairy,T,CY,2021,66,yoghurts and other,1,0,0,0
Dairy,T,CZ,2012,83,yoghurts and other,1,0,0,0
Dairy,T,CZ,2013,186,yoghurts and other,1,0,0,0
Dairy,T,CZ,2014,98,yoghurts and other,1,0,0,0
Dairy,T,CZ,2015,107,yoghurts and other,1,0,0,0
Dairy,T,CZ,2016,87,yoghurts and other,1,0,0,0
Dairy,T,CZ,2017,115,yoghurts and other,1,0,0,0
Dairy,T,CZ,2018,105,yoghurts and other,1,0,0,0
Dairy,T,CZ,2019,104,yoghurts and other,1,0,0,0
Dairy,T,CZ,2020,111,yoghurts and other,1,0,0,0
Dairy,T,CZ,2021,90,yoghurts and other,1,0,0,0
Dairy,T,DK,2012,20000,yoghurts and other,1,0,0,0
Dairy,T,DK,2013,20403,yoghurts and other,1,0,0,0
Dairy,T,DK,2014,20380,yoghurts and other,1,0,0,0
Dairy,T,DK,2015,20972,yoghurts and other,1,0,0,0
Dairy,T,DK,2016,21900,yoghurts and other,1,0,0,0
Dairy,T,DK,2017,24800,yoghurts and other,1,0,0,0
Dairy,T,DK,2018,29300,yoghurts and other,1,0,0,0
Dairy,T,DK,2019,32800,yoghurts and other,1,0,0,0
Dairy,T,DK,2020,31400,yoghurts and other,1,0,0,0
Dairy,T,EE,2012,47,yoghurts and other,1,0,0,0
Dairy,T,EE,2013,41,yoghurts and other,1,0,0,0
Dairy,T,EE,2014,53,yoghurts and other,1,0,0,0
Dairy,T,EE,2015,189,yoghurts and other,1,0,0,0
Dairy,T,EE,2016,72,yoghurts and other,1,0,0,0
Dairy,T,EE,2017,88,yoghurts and other,1,0,0,0
Dairy,T,EE,2018,88,yoghurts and other,1,0,0,0
Dairy,T,EE,2019,91,yoghurts and other,1,0,0,0
Dairy,T,EE,2020,125,yoghurts and other,1,0,0,0
Dairy,T,EE,2021,97,yoghurts and other,1,0,0,0
Dairy,T,EL,2012,2338,yoghurts and other,1,0,0,0
Dairy,T,EL,2013,820,yoghurts and other,1,0,0,0
Dairy,T,EL,2014,1151,yoghurts and other,1,0,0,0
Dairy,T,EL,2015,1176,yoghurts and other,1,0,0,0
Dairy,T,EL,2016,611,yoghurts and other,1,0,0,0
Dairy,T,EL,2017,985,yoghurts and other,1,0,0,0
Dairy,T,EL,2018,996,yoghurts and other,1,0,0,0
Dairy,T,EL,2019,1042,yoghurts and other,1,0,0,0
Dairy,T,EL,2020,802,yoghurts and other,1,0,0,0
Dairy,T,ES,2012,435,yoghurts and other,1,0,0,0
Dairy,T,ES,2013,466,yoghurts and other,1,0,0,0
Dairy,T,ES,2014,588,yoghurts and other,1,0,0,0
Dairy,T,ES,2015,1142,yoghurts and other,1,0,0,0
Dairy,T,ES,2016,2775,yoghurts and other,1,0,0,0
Dairy,T,ES,2017,2328,yoghurts and other,1,0,0,0
Dairy,T,ES,2018,2832,yoghurts and other,1,0,0,0
Dairy,T,ES,2019,3094,yoghurts and other,1,0,0,0
Dairy,T,ES,2020,3236,yoghurts and other,1,0,0,0
Dairy,T,ES,2021,2852,yoghurts and other,1,0,0,0
Dairy,T,FI,2015,,yoghurts and other,1,0,0,0
Dairy,T,FI,2016,,yoghurts and other,1,0,0,0
Dairy,T,FI,2017,,yoghurts and other,1,0,0,0
Dairy,T,FI,2018,,yoghurts and other,1,0,0,0
Dairy,T,FR,2012,46223,yoghurts and other,1,0,0,0
Dairy,T,FR,2013,51380,yoghurts and other,1,0,0,0
Dairy,T,FR,2014,49054,yoghurts and other,1,0,0,0
Dairy,T,FR,2015,51280,yoghurts and other,1,0,0,0
Dairy,T,FR,2016,52368,yoghurts and other,1,0,0,0
Dairy,T,FR,2017,55405,yoghurts and other,1,0,0,0
Dairy,T,FR,2018,65742,yoghurts and other,1,0,0,0
Dairy,T,FR,2019,67028,yoghurts and other,1,0,0,0
Dairy,T,FR,2020,69805,yoghurts and other,1,0,0,0
Dairy,T,HR,2012,0,yoghurts and other,1,0,0,0
Dairy,T,HR,2013,0,yoghurts and other,1,0,0,0
Dairy,T,HR,2014,2,yoghurts and other,1,0,0,0
Dairy,T,HR,2015,0,yoghurts and other,1,0,0,0
Dairy,T,HR,2019,0,yoghurts and other,1,0,0,0
Dairy,T,HR,2020,0,yoghurts and other,1,0,0,0
Dairy,T,HR,2021,0,yoghurts and other,1,0,0,0
Dairy,T,HU,2012,94,yoghurts and other,1,0,0,0
Dairy,T,HU,2013,118,yoghurts and other,1,0,0,0
Dairy,T,HU,2014,111,yoghurts and other,1,0,0,0
Dairy,T,HU,2015,144,yoghurts and other,1,0,0,0
Dairy,T,HU,2016,172,yoghurts and other,1,0,0,0
Dairy,T,HU,2017,168,yoghurts and other,1,0,0,0
Dairy,T,HU,2018,59,yoghurts and other,1,0,0,0
Dairy,T,HU,2019,62,yoghurts and other,1,0,0,0
Dairy,T,HU,2020,64,yoghurts and other,1,0,0,0
Dairy,T,HU,2021,95,yoghurts and other,1,0,0,0
Dairy,T,IE,2014,0,yoghurts and other,1,0,0,0
Dairy,T,IE,2015,5492,yoghurts and other,1,0,0,0
Dairy,T,IE,2016,3060,yoghurts and other,1,0,0,0
Dairy,T,IE,2017,4851,yoghurts and other,1,0,0,0
Dairy,T,IE,2018,5578,yoghurts and other,1,0,0,0
Dairy,T,IE,2019,5550,yoghurts and other,1,0,0,0
Dairy,T,IE,2020,6203,yoghurts and other,1,0,0,0
Dairy,T,IE,2021,11419,yoghurts and other,1,0,0,0
Dairy,T,IS,2019,307,yoghurts and other,1,0,0,0
Dairy,T,IS,2020,315,yoghurts and other,1,0,0,0
Dairy,T,IT,2012,900,yoghurts and other,1,0,0,0
Dairy,T,IT,2013,700,yoghurts and other,1,0,0,0
Dairy,T,IT,2014,0,yoghurts and other,1,0,0,0
Dairy,T,IT,2015,0,yoghurts and other,1,0,0,0
Dairy,T,IT,2016,0,yoghurts and other,1,0,0,0
Dairy,T,LT,2014,,yoghurts and other,1,0,0,0
Dairy,T,LT,2015,2587,yoghurts and other,1,0,0,0
Dairy,T,LT,2016,2572,yoghurts and other,1,0,0,0
Dairy,T,LT,2017,2639,yoghurts and other,1,0,0,0
Dairy,T,LT,2018,3144,yoghurts and other,1,0,0,0
Dairy,T,LT,2019,3476,yoghurts and other,1,0,0,0
Dairy,T,LT,2020,3331,yoghurts and other,1,0,0,0
Dairy,T,LT,2021,3543,yoghurts and other,1,0,0,0
Dairy,T,LU,2012,,yoghurts and other,1,0,0,0
Dairy,T,LU,2013,,yoghurts and other,1,0,0,0
Dairy,T,LU,2014,,yoghurts and other,1,0,0,0
Dairy,T,LU,2015,,yoghurts and other,1,0,0,0
Dairy,T,LU,2016,,yoghurts and other,1,0,0,0
Dairy,T,LU,2017,,yoghurts and other,1,0,0,0
