,memberStateCode,memberStateName,beginDate,endDate,month,monthName,price,unit,year,product
1171,SE,29,01/06/2019,30/06/2019,6,Jun,34.34,100,2019,Raw milk
1172,UK,30,01/06/2019,30/06/2019,6,Jun,30.63,100,2019,Raw milk
1173,AT,1,01/05/2019,31/05/2019,5,May,37.45,100,2019,Raw milk
1174,BE,2,01/05/2019,31/05/2019,5,May,32.48,100,2019,Raw milk
1175,BG,3,01/05/2019,31/05/2019,5,May,29.72,100,2019,Raw milk
1176,HR,4,01/05/2019,31/05/2019,5,May,33.28,100,2019,Raw milk
1177,CY,5,01/05/2019,31/05/2019,5,May,57.14,100,2019,Raw milk
1178,CZ,6,01/05/2019,31/05/2019,5,May,33.42,100,2019,Raw milk
1179,DK,7,01/05/2019,31/05/2019,5,May,34.15,100,2019,Raw milk
1180,EE,8,01/05/2019,31/05/2019,5,May,31.08,100,2019,Raw milk
1181,EU-UK,9,01/05/2019,31/05/2019,5,May,34.23,100,2019,Raw milk
1182,EU+UK,10,01/05/2019,31/05/2019,5,May,33.93,100,2019,Raw milk
1183,FI,11,01/05/2019,31/05/2019,5,May,37.41,100,2019,Raw milk
1184,FR,12,01/05/2019,31/05/2019,5,May,35.47,100,2019,Raw milk
1185,DE,13,01/05/2019,31/05/2019,5,May,33.99,100,2019,Raw milk
1186,EL,14,01/05/2019,31/05/2019,5,May,37.86,100,2019,Raw milk
1187,HU,15,01/05/2019,31/05/2019,5,May,30.34,100,2019,Raw milk
1188,IE,16,01/05/2019,31/05/2019,5,May,31.47,100,2019,Raw milk
1189,IT,17,01/05/2019,31/05/2019,5,May,39.09,100,2019,Raw milk
1190,LV,18,01/05/2019,31/05/2019,5,May,29.35,100,2019,Raw milk
1191,LT,19,01/05/2019,31/05/2019,5,May,28.09,100,2019,Raw milk
1192,MT,21,01/05/2019,31/05/2019,5,May,45.74,100,2019,Raw milk
1193,NL,22,01/05/2019,31/05/2019,5,May,35.25,100,2019,Raw milk
1194,PL,23,01/05/2019,31/05/2019,5,May,31.49,100,2019,Raw milk
1195,PT,24,01/05/2019,31/05/2019,5,May,30.25,100,2019,Raw milk
1196,RO,25,01/05/2019,31/05/2019,5,May,28.70,100,2019,Raw milk
1197,SK,26,01/05/2019,31/05/2019,5,May,32.61,100,2019,Raw milk
1198,SI,27,01/05/2019,31/05/2019,5,May,32.10,100,2019,Raw milk
1199,ES,28,01/05/2019,31/05/2019,5,May,31.55,100,2019,Raw milk
1200,SE,29,01/05/2019,31/05/2019,5,May,34.00,100,2019,Raw milk
1201,UK,30,01/05/2019,31/05/2019,5,May,31.09,100,2019,Raw milk
1202,AT,1,01/04/2019,30/04/2019,4,Apr,37.84,100,2019,Raw milk
1203,BE,2,01/04/2019,30/04/2019,4,Apr,32.97,100,2019,Raw milk
1204,BG,3,01/04/2019,30/04/2019,4,Apr,29.96,100,2019,Raw milk
1205,HR,4,01/04/2019,30/04/2019,4,Apr,33.26,100,2019,Raw milk
1206,CY,5,01/04/2019,30/04/2019,4,Apr,57.60,100,2019,Raw milk
1207,CZ,6,01/04/2019,30/04/2019,4,Apr,33.71,100,2019,Raw milk
1208,DK,7,01/04/2019,30/04/2019,4,Apr,34.16,100,2019,Raw milk
1209,EE,8,01/04/2019,30/04/2019,4,Apr,31.71,100,2019,Raw milk
1210,EU-UK,9,01/04/2019,30/04/2019,4,Apr,34.58,100,2019,Raw milk
1211,EU+UK,10,01/04/2019,30/04/2019,4,Apr,34.32,100,2019,Raw milk
1212,FI,11,01/04/2019,30/04/2019,4,Apr,37.85,100,2019,Raw milk
1213,FR,12,01/04/2019,30/04/2019,4,Apr,35.49,100,2019,Raw milk
1214,DE,13,01/04/2019,30/04/2019,4,Apr,34.49,100,2019,Raw milk
1215,EL,14,01/04/2019,30/04/2019,4,Apr,38.23,100,2019,Raw milk
1216,HU,15,01/04/2019,30/04/2019,4,Apr,30.87,100,2019,Raw milk
1217,IE,16,01/04/2019,30/04/2019,4,Apr,31.66,100,2019,Raw milk
1218,IT,17,01/04/2019,30/04/2019,4,Apr,39.07,100,2019,Raw milk
1219,LV,18,01/04/2019,30/04/2019,4,Apr,30.26,100,2019,Raw milk
1220,LT,19,01/04/2019,30/04/2019,4,Apr,30.14,100,2019,Raw milk
1221,MT,21,01/04/2019,30/04/2019,4,Apr,45.55,100,2019,Raw milk
1222,NL,22,01/04/2019,30/04/2019,4,Apr,36.00,100,2019,Raw milk
1223,PL,23,01/04/2019,30/04/2019,4,Apr,31.77,100,2019,Raw milk
1224,PT,24,01/04/2019,30/04/2019,4,Apr,30.60,100,2019,Raw milk
1225,RO,25,01/04/2019,30/04/2019,4,Apr,30.22,100,2019,Raw milk
1226,SK,26,01/04/2019,30/04/2019,4,Apr,32.60,100,2019,Raw milk
1227,SI,27,01/04/2019,30/04/2019,4,Apr,32.40,100,2019,Raw milk
1228,ES,28,01/04/2019,30/04/2019,4,Apr,31.65,100,2019,Raw milk
1229,SE,29,01/04/2019,30/04/2019,4,Apr,35.13,100,2019,Raw milk
1230,UK,30,01/04/2019,30/04/2019,4,Apr,31.84,100,2019,Raw milk
1231,AT,1,01/03/2019,31/03/2019,3,Mar,37.64,100,2019,Raw milk
1232,BE,2,01/03/2019,31/03/2019,3,Mar,33.59,100,2019,Raw milk
1233,BG,3,01/03/2019,31/03/2019,3,Mar,30.76,100,2019,Raw milk
1234,HR,4,01/03/2019,31/03/2019,3,Mar,33.33,100,2019,Raw milk
1235,CY,5,01/03/2019,31/03/2019,3,Mar,57.89,100,2019,Raw milk
1236,CZ,6,01/03/2019,31/03/2019,3,Mar,34.21,100,2019,Raw milk
1237,DK,7,01/03/2019,31/03/2019,3,Mar,34.17,100,2019,Raw milk
1238,EE,8,01/03/2019,31/03/2019,3,Mar,31.57,100,2019,Raw milk
1239,EU-UK,9,01/03/2019,31/03/2019,3,Mar,34.79,100,2019,Raw milk
1240,EU+UK,10,01/03/2019,31/03/2019,3,Mar,34.60,100,2019,Raw milk
1241,FI,11,01/03/2019,31/03/2019,3,Mar,37.94,100,2019,Raw milk
1242,FR,12,01/03/2019,31/03/2019,3,Mar,35.03,100,2019,Raw milk
1243,DE,13,01/03/2019,31/03/2019,3,Mar,34.82,100,2019,Raw milk
1244,EL,14,01/03/2019,31/03/2019,3,Mar,38.29,100,2019,Raw milk
1245,HU,15,01/03/2019,31/03/2019,3,Mar,31.48,100,2019,Raw milk
1246,IE,16,01/03/2019,31/03/2019,3,Mar,32.63,100,2019,Raw milk
1247,IT,17,01/03/2019,31/03/2019,3,Mar,39.32,100,2019,Raw milk
1248,LV,18,01/03/2019,31/03/2019,3,Mar,30.34,100,2019,Raw milk
1249,LT,19,01/03/2019,31/03/2019,3,Mar,30.56,100,2019,Raw milk
1250,MT,21,01/03/2019,31/03/2019,3,Mar,46.71,100,2019,Raw milk
1251,NL,22,01/03/2019,31/03/2019,3,Mar,36.50,100,2019,Raw milk
1252,PL,23,01/03/2019,31/03/2019,3,Mar,32.39,100,2019,Raw milk
1253,PT,24,01/03/2019,31/03/2019,3,Mar,30.55,100,2019,Raw milk
1254,RO,25,01/03/2019,31/03/2019,3,Mar,31.04,100,2019,Raw milk
1255,SK,26,01/03/2019,31/03/2019,3,Mar,32.78,100,2019,Raw milk
1256,SI,27,01/03/2019,31/03/2019,3,Mar,32.27,100,2019,Raw milk
1257,ES,28,01/03/2019,31/03/2019,3,Mar,31.65,100,2019,Raw milk
1258,SE,29,01/03/2019,31/03/2019,3,Mar,35.04,100,2019,Raw milk
1259,UK,30,01/03/2019,31/03/2019,3,Mar,32.76,100,2019,Raw milk
1260,AT,1,01/02/2019,28/02/2019,2,Feb,38.02,100,2019,Raw milk
1261,BE,2,01/02/2019,28/02/2019,2,Feb,33.71,100,2019,Raw milk
1262,BG,3,01/02/2019,28/02/2019,2,Feb,30.93,100,2019,Raw milk
1263,HR,4,01/02/2019,28/02/2019,2,Feb,33.70,100,2019,Raw milk
1264,CY,5,01/02/2019,28/02/2019,2,Feb,58.16,100,2019,Raw milk
1265,CZ,6,01/02/2019,28/02/2019,2,Feb,34.17,100,2019,Raw milk
1266,DK,7,01/02/2019,28/02/2019,2,Feb,34.17,100,2019,Raw milk
1267,EE,8,01/02/2019,28/02/2019,2,Feb,32.03,100,2019,Raw milk
1268,EU-UK,9,01/02/2019,28/02/2019,2,Feb,35.23,100,2019,Raw milk
1269,EU+UK,10,01/02/2019,28/02/2019,2,Feb,34.97,100,2019,Raw milk
1270,FI,11,01/02/2019,28/02/2019,2,Feb,38.29,100,2019,Raw milk
1271,FR,12,01/02/2019,28/02/2019,2,Feb,36.06,100,2019,Raw milk
1272,DE,13,01/02/2019,28/02/2019,2,Feb,35.22,100,2019,Raw milk
1273,EL,14,01/02/2019,28/02/2019,2,Feb,38.88,100,2019,Raw milk
1274,HU,15,01/02/2019,28/02/2019,2,Feb,31.43,100,2019,Raw milk
1275,IE,16,01/02/2019,28/02/2019,2,Feb,34.38,100,2019,Raw milk
1276,IT,17,01/02/2019,28/02/2019,2,Feb,39.65,100,2019,Raw milk
1277,LV,18,01/02/2019,28/02/2019,2,Feb,30.30,100,2019,Raw milk
1278,LT,19,01/02/2019,28/02/2019,2,Feb,30.66,100,2019,Raw milk
1279,MT,21,01/02/2019,28/02/2019,2,Feb,46.95,100,2019,Raw milk
1280,NL,22,01/02/2019,28/02/2019,2,Feb,36.50,100,2019,Raw milk
1281,PL,23,01/02/2019,28/02/2019,2,Feb,32.23,100,2019,Raw milk
1282,PT,24,01/02/2019,28/02/2019,2,Feb,31.71,100,2019,Raw milk
1283,RO,25,01/02/2019,28/02/2019,2,Feb,31.37,100,2019,Raw milk
1284,SK,26,01/02/2019,28/02/2019,2,Feb,33.03,100,2019,Raw milk
1285,SI,27,01/02/2019,28/02/2019,2,Feb,32.18,100,2019,Raw milk
1286,ES,28,01/02/2019,28/02/2019,2,Feb,32.04,100,2019,Raw milk
1287,SE,29,01/02/2019,28/02/2019,2,Feb,35.17,100,2019,Raw milk
1288,UK,30,01/02/2019,28/02/2019,2,Feb,32.52,100,2019,Raw milk
1289,AT,1,01/01/2019,31/01/2019,1,Jan,38.25,100,2019,Raw milk
1290,BE,2,01/01/2019,31/01/2019,1,Jan,33.86,100,2019,Raw milk
1291,BG,3,01/01/2019,31/01/2019,1,Jan,30.94,100,2019,Raw milk
1292,HR,4,01/01/2019,31/01/2019,1,Jan,33.96,100,2019,Raw milk
1293,CY,5,01/01/2019,31/01/2019,1,Jan,58.07,100,2019,Raw milk
1294,CZ,6,01/01/2019,31/01/2019,1,Jan,34.66,100,2019,Raw milk
1295,DK,7,01/01/2019,31/01/2019,1,Jan,34.16,100,2019,Raw milk
1296,EE,8,01/01/2019,31/01/2019,1,Jan,31.71,100,2019,Raw milk
1297,EU-UK,9,01/01/2019,31/01/2019,1,Jan,35.31,100,2019,Raw milk
1298,EU+UK,10,01/01/2019,31/01/2019,1,Jan,35.04,100,2019,Raw milk
1299,FI,11,01/01/2019,31/01/2019,1,Jan,38.60,100,2019,Raw milk
1300,FR,12,01/01/2019,31/01/2019,1,Jan,36.12,100,2019,Raw milk
1301,DE,13,01/01/2019,31/01/2019,1,Jan,35.47,100,2019,Raw milk
1302,EL,14,01/01/2019,31/01/2019,1,Jan,38.88,100,2019,Raw milk
1303,HU,15,01/01/2019,31/01/2019,1,Jan,31.08,100,2019,Raw milk
1304,IE,16,01/01/2019,31/01/2019,1,Jan,34.28,100,2019,Raw milk
1305,IT,17,01/01/2019,31/01/2019,1,Jan,39.51,100,2019,Raw milk
1306,LV,18,01/01/2019,31/01/2019,1,Jan,30.21,100,2019,Raw milk
1307,LT,19,01/01/2019,31/01/2019,1,Jan,30.61,100,2019,Raw milk
1308,MT,21,01/01/2019,31/01/2019,1,Jan,48.22,100,2019,Raw milk
1309,NL,22,01/01/2019,31/01/2019,1,Jan,36.25,100,2019,Raw milk
1310,PL,23,01/01/2019,31/01/2019,1,Jan,32.48,100,2019,Raw milk
1311,PT,24,01/01/2019,31/01/2019,1,Jan,31.09,100,2019,Raw milk
1312,RO,25,01/01/2019,31/01/2019,1,Jan,31.46,100,2019,Raw milk
1313,SK,26,01/01/2019,31/01/2019,1,Jan,33.26,100,2019,Raw milk
1314,SI,27,01/01/2019,31/01/2019,1,Jan,32.56,100,2019,Raw milk
1315,ES,28,01/01/2019,31/01/2019,1,Jan,32.04,100,2019,Raw milk
1316,SE,29,01/01/2019,31/01/2019,1,Jan,35.96,100,2019,Raw milk
1317,UK,30,01/01/2019,31/01/2019,1,Jan,32.51,100,2019,Raw milk
1318,AT,1,01/12/2018,31/12/2018,12,Dec,39.20,100,2018,Raw milk
1319,BE,2,01/12/2018,31/12/2018,12,Dec,35.53,100,2018,Raw milk
1320,BG,3,01/12/2018,31/12/2018,12,Dec,30.83,100,2018,Raw milk
1321,HR,4,01/12/2018,31/12/2018,12,Dec,34.34,100,2018,Raw milk
1322,CY,5,01/12/2018,31/12/2018,12,Dec,58.11,100,2018,Raw milk
1323,CZ,6,01/12/2018,31/12/2018,12,Dec,34.50,100,2018,Raw milk
1324,DK,7,01/12/2018,31/12/2018,12,Dec,36.97,100,2018,Raw milk
1325,EE,8,01/12/2018,31/12/2018,12,Dec,32.11,100,2018,Raw milk
1326,EU-UK,9,01/12/2018,31/12/2018,12,Dec,35.83,100,2018,Raw milk
1327,EU+UK,10,01/12/2018,31/12/2018,12,Dec,35.54,100,2018,Raw milk
1328,FI,11,01/12/2018,31/12/2018,12,Dec,38.57,100,2018,Raw milk
1329,FR,12,01/12/2018,31/12/2018,12,Dec,36.00,100,2018,Raw milk
1330,DE,13,01/12/2018,31/12/2018,12,Dec,36.47,100,2018,Raw milk
1331,EL,14,01/12/2018,31/12/2018,12,Dec,38.74,100,2018,Raw milk
1332,HU,15,01/12/2018,31/12/2018,12,Dec,30.78,100,2018,Raw milk
1333,IE,16,01/12/2018,31/12/2018,12,Dec,36.90,100,2018,Raw milk
1334,IT,17,01/12/2018,31/12/2018,12,Dec,37.20,100,2018,Raw milk
1335,LV,18,01/12/2018,31/12/2018,12,Dec,29.99,100,2018,Raw milk
1336,LT,19,01/12/2018,31/12/2018,12,Dec,31.39,100,2018,Raw milk
1337,MT,21,01/12/2018,31/12/2018,12,Dec,49.55,100,2018,Raw milk
1338,NL,22,01/12/2018,31/12/2018,12,Dec,37.25,100,2018,Raw milk
1339,PL,23,01/12/2018,31/12/2018,12,Dec,33.20,100,2018,Raw milk
1340,PT,24,01/12/2018,31/12/2018,12,Dec,31.84,100,2018,Raw milk
1341,RO,25,01/12/2018,31/12/2018,12,Dec,32.01,100,2018,Raw milk
1342,SK,26,01/12/2018,31/12/2018,12,Dec,33.16,100,2018,Raw milk
1343,SI,27,01/12/2018,31/12/2018,12,Dec,31.95,100,2018,Raw milk
1344,ES,28,01/12/2018,31/12/2018,12,Dec,32.04,100,2018,Raw milk
1345,SE,29,01/12/2018,31/12/2018,12,Dec,37.44,100,2018,Raw milk
1346,UK,30,01/12/2018,31/12/2018,12,Dec,32.90,100,2018,Raw milk
1347,AT,1,01/11/2018,30/11/2018,11,Nov,38.68,100,2018,Raw milk
1348,BE,2,01/11/2018,30/11/2018,11,Nov,35.69,100,2018,Raw milk
1349,BG,3,01/11/2018,30/11/2018,11,Nov,30.43,100,2018,Raw milk
1350,HR,4,01/11/2018,30/11/2018,11,Nov,33.69,100,2018,Raw milk
1351,CY,5,01/11/2018,30/11/2018,11,Nov,57.82,100,2018,Raw milk
1352,CZ,6,01/11/2018,30/11/2018,11,Nov,33.54,100,2018,Raw milk
1353,DK,7,01/11/2018,30/11/2018,11,Nov,37.93,100,2018,Raw milk
1354,EE,8,01/11/2018,30/11/2018,11,Nov,32.29,100,2018,Raw milk
1355,EU-UK,9,01/11/2018,30/11/2018,11,Nov,36.21,100,2018,Raw milk
1356,EU+UK,10,01/11/2018,30/11/2018,11,Nov,36.07,100,2018,Raw milk
1357,FI,11,01/11/2018,30/11/2018,11,Nov,38.74,100,2018,Raw milk
1358,FR,12,01/11/2018,30/11/2018,11,Nov,36.73,100,2018,Raw milk
1359,DE,13,01/11/2018,30/11/2018,11,Nov,37.16,100,2018,Raw milk
1360,EL,14,01/11/2018,30/11/2018,11,Nov,39.25,100,2018,Raw milk
1361,HU,15,01/11/2018,30/11/2018,11,Nov,30.29,100,2018,Raw milk
1362,IE,16,01/11/2018,30/11/2018,11,Nov,39.04,100,2018,Raw milk
1363,IT,17,01/11/2018,30/11/2018,11,Nov,37.08,100,2018,Raw milk
1364,LV,18,01/11/2018,30/11/2018,11,Nov,29.65,100,2018,Raw milk
1365,LT,19,01/11/2018,30/11/2018,11,Nov,31.66,100,2018,Raw milk
1366,LU,20,01/11/2018,30/11/2018,11,Nov,36.75,100,2018,Raw milk
1367,MT,21,01/11/2018,30/11/2018,11,Nov,51.55,100,2018,Raw milk
1368,NL,22,01/11/2018,30/11/2018,11,Nov,37.25,100,2018,Raw milk
1369,PL,23,01/11/2018,30/11/2018,11,Nov,32.85,100,2018,Raw milk
1370,PT,24,01/11/2018,30/11/2018,11,Nov,31.84,100,2018,Raw milk
1371,RO,25,01/11/2018,30/11/2018,11,Nov,31.62,100,2018,Raw milk
1372,SK,26,01/11/2018,30/11/2018,11,Nov,32.92,100,2018,Raw milk
1373,SI,27,01/11/2018,30/11/2018,11,Nov,32.38,100,2018,Raw milk
1374,ES,28,01/11/2018,30/11/2018,11,Nov,32.33,100,2018,Raw milk
1375,SE,29,01/11/2018,30/11/2018,11,Nov,37.21,100,2018,Raw milk
1376,UK,30,01/11/2018,30/11/2018,11,Nov,34.80,100,2018,Raw milk
1377,AT,1,01/10/2018,31/10/2018,10,Oct,37.86,100,2018,Raw milk
1378,BE,2,01/10/2018,31/10/2018,10,Oct,35.12,100,2018,Raw milk
1379,BG,3,01/10/2018,31/10/2018,10,Oct,30.30,100,2018,Raw milk
1380,HR,4,01/10/2018,31/10/2018,10,Oct,33.84,100,2018,Raw milk
1381,CY,5,01/10/2018,31/10/2018,10,Oct,56.90,100,2018,Raw milk
1382,CZ,6,01/10/2018,31/10/2018,10,Oct,32.82,100,2018,Raw milk
1383,DK,7,01/10/2018,31/10/2018,10,Oct,37.94,100,2018,Raw milk
1384,EE,8,01/10/2018,31/10/2018,10,Oct,31.80,100,2018,Raw milk
1385,EU-UK,9,01/10/2018,31/10/2018,10,Oct,35.97,100,2018,Raw milk
1386,EU+UK,10,01/10/2018,31/10/2018,10,Oct,35.83,100,2018,Raw milk
1387,FI,11,01/10/2018,31/10/2018,10,Oct,38.87,100,2018,Raw milk
1388,FR,12,01/10/2018,31/10/2018,10,Oct,36.71,100,2018,Raw milk
1389,DE,13,01/10/2018,31/10/2018,10,Oct,36.63,100,2018,Raw milk
1390,EL,14,01/10/2018,31/10/2018,10,Oct,39.61,100,2018,Raw milk
1391,HU,15,01/10/2018,31/10/2018,10,Oct,29.57,100,2018,Raw milk
1392,IE,16,01/10/2018,31/10/2018,10,Oct,38.75,100,2018,Raw milk
1393,IT,17,01/10/2018,31/10/2018,10,Oct,36.81,100,2018,Raw milk
1394,LV,18,01/10/2018,31/10/2018,10,Oct,29.34,100,2018,Raw milk
1395,LT,19,01/10/2018,31/10/2018,10,Oct,30.76,100,2018,Raw milk
1396,LU,20,01/10/2018,31/10/2018,10,Oct,36.01,100,2018,Raw milk
1397,MT,21,01/10/2018,31/10/2018,10,Oct,51.56,100,2018,Raw milk
1398,NL,22,01/10/2018,31/10/2018,10,Oct,38.00,100,2018,Raw milk
1399,PL,23,01/10/2018,31/10/2018,10,Oct,32.57,100,2018,Raw milk
1400,PT,24,01/10/2018,31/10/2018,10,Oct,31.05,100,2018,Raw milk
1401,RO,25,01/10/2018,31/10/2018,10,Oct,30.52,100,2018,Raw milk
1402,SK,26,01/10/2018,31/10/2018,10,Oct,32.45,100,2018,Raw milk
1403,SI,27,01/10/2018,31/10/2018,10,Oct,31.98,100,2018,Raw milk
1404,ES,28,01/10/2018,31/10/2018,10,Oct,31.55,100,2018,Raw milk
1405,SE,29,01/10/2018,31/10/2018,10,Oct,37.57,100,2018,Raw milk
1406,UK,30,01/10/2018,31/10/2018,10,Oct,34.60,100,2018,Raw milk
1407,AT,1,01/09/2018,30/09/2018,9,Sep,36.45,100,2018,Raw milk
1408,BE,2,01/09/2018,30/09/2018,9,Sep,33.73,100,2018,Raw milk
1409,BG,3,01/09/2018,30/09/2018,9,Sep,29.72,100,2018,Raw milk
1410,HR,4,01/09/2018,30/09/2018,9,Sep,33.00,100,2018,Raw milk
1411,CY,5,01/09/2018,30/09/2018,9,Sep,56.83,100,2018,Raw milk
1412,CZ,6,01/09/2018,30/09/2018,9,Sep,31.96,100,2018,Raw milk
1413,DK,7,01/09/2018,30/09/2018,9,Sep,37.95,100,2018,Raw milk
1414,EE,8,01/09/2018,30/09/2018,9,Sep,31.61,100,2018,Raw milk
1415,EU-UK,9,01/09/2018,30/09/2018,9,Sep,34.89,100,2018,Raw milk
1416,EU+UK,10,01/09/2018,30/09/2018,9,Sep,34.83,100,2018,Raw milk
1417,FI,11,01/09/2018,30/09/2018,9,Sep,37.60,100,2018,Raw milk
1418,FR,12,01/09/2018,30/09/2018,9,Sep,35.98,100,2018,Raw milk
1419,DE,13,01/09/2018,30/09/2018,9,Sep,35.43,100,2018,Raw milk
1420,EL,14,01/09/2018,30/09/2018,9,Sep,39.83,100,2018,Raw milk
1421,HU,15,01/09/2018,30/09/2018,9,Sep,28.69,100,2018,Raw milk
1422,IE,16,01/09/2018,30/09/2018,9,Sep,37.00,100,2018,Raw milk
1423,IT,17,01/09/2018,30/09/2018,9,Sep,35.44,100,2018,Raw milk
1424,LV,18,01/09/2018,30/09/2018,9,Sep,28.95,100,2018,Raw milk
1425,LT,19,01/09/2018,30/09/2018,9,Sep,28.15,100,2018,Raw milk
1426,LU,20,01/09/2018,30/09/2018,9,Sep,34.12,100,2018,Raw milk
1427,MT,21,01/09/2018,30/09/2018,9,Sep,53.64,100,2018,Raw milk
1428,NL,22,01/09/2018,30/09/2018,9,Sep,37.00,100,2018,Raw milk
1429,PL,23,01/09/2018,30/09/2018,9,Sep,31.60,100,2018,Raw milk
1430,PT,24,01/09/2018,30/09/2018,9,Sep,30.03,100,2018,Raw milk
1431,RO,25,01/09/2018,30/09/2018,9,Sep,28.82,100,2018,Raw milk
1432,SK,26,01/09/2018,30/09/2018,9,Sep,31.71,100,2018,Raw milk
1433,SI,27,01/09/2018,30/09/2018,9,Sep,30.96,100,2018,Raw milk
1434,ES,28,01/09/2018,30/09/2018,9,Sep,30.78,100,2018,Raw milk
1435,SE,29,01/09/2018,30/09/2018,9,Sep,34.70,100,2018,Raw milk
1436,UK,30,01/09/2018,30/09/2018,9,Sep,34.30,100,2018,Raw milk
1437,AT,1,01/08/2018,31/08/2018,8,Aug,35.12,100,2018,Raw milk
1438,BE,2,01/08/2018,31/08/2018,8,Aug,31.82,100,2018,Raw milk
1439,BG,3,01/08/2018,31/08/2018,8,Aug,29.38,100,2018,Raw milk
1440,HR,4,01/08/2018,31/08/2018,8,Aug,31.65,100,2018,Raw milk
1441,CY,5,01/08/2018,31/08/2018,8,Aug,56.68,100,2018,Raw milk
1442,CZ,6,01/08/2018,31/08/2018,8,Aug,31.17,100,2018,Raw milk
1443,DK,7,01/08/2018,31/08/2018,8,Aug,37.15,100,2018,Raw milk
1444,EE,8,01/08/2018,31/08/2018,8,Aug,30.34,100,2018,Raw milk
1445,EU-UK,9,01/08/2018,31/08/2018,8,Aug,33.63,100,2018,Raw milk
1446,EU+UK,10,01/08/2018,31/08/2018,8,Aug,33.57,100,2018,Raw milk
1447,FI,11,01/08/2018,31/08/2018,8,Aug,36.00,100,2018,Raw milk
1448,FR,12,01/08/2018,31/08/2018,8,Aug,34.63,100,2018,Raw milk
1449,DE,13,01/08/2018,31/08/2018,8,Aug,33.83,100,2018,Raw milk
1450,EL,14,01/08/2018,31/08/2018,8,Aug,39.59,100,2018,Raw milk
1451,HU,15,01/08/2018,31/08/2018,8,Aug,28.33,100,2018,Raw milk
1452,IE,16,01/08/2018,31/08/2018,8,Aug,33.41,100,2018,Raw milk
1453,IT,17,01/08/2018,31/08/2018,8,Aug,35.26,100,2018,Raw milk
1454,LV,18,01/08/2018,31/08/2018,8,Aug,27.97,100,2018,Raw milk
1455,LT,19,01/08/2018,31/08/2018,8,Aug,25.74,100,2018,Raw milk
1456,LU,20,01/08/2018,31/08/2018,8,Aug,32.49,100,2018,Raw milk
1457,MT,21,01/08/2018,31/08/2018,8,Aug,53.21,100,2018,Raw milk
1458,NL,22,01/08/2018,31/08/2018,8,Aug,35.75,100,2018,Raw milk
1459,PL,23,01/08/2018,31/08/2018,8,Aug,30.72,100,2018,Raw milk
1460,PT,24,01/08/2018,31/08/2018,8,Aug,29.79,100,2018,Raw milk
1461,RO,25,01/08/2018,31/08/2018,8,Aug,29.00,100,2018,Raw milk
1462,SK,26,01/08/2018,31/08/2018,8,Aug,30.82,100,2018,Raw milk
1463,SI,27,01/08/2018,31/08/2018,8,Aug,29.89,100,2018,Raw milk
1464,ES,28,01/08/2018,31/08/2018,8,Aug,30.49,100,2018,Raw milk
1465,SE,29,01/08/2018,31/08/2018,8,Aug,33.29,100,2018,Raw milk
1466,UK,30,01/08/2018,31/08/2018,8,Aug,33.09,100,2018,Raw milk
1467,AT,1,01/07/2018,31/07/2018,7,Jul,35.33,100,2018,Raw milk
1468,BE,2,01/07/2018,31/07/2018,7,Jul,30.17,100,2018,Raw milk
1469,BG,3,01/07/2018,31/07/2018,7,Jul,29.36,100,2018,Raw milk
1470,HR,4,01/07/2018,31/07/2018,7,Jul,32.16,100,2018,Raw milk
1471,CY,5,01/07/2018,31/07/2018,7,Jul,56.67,100,2018,Raw milk
1472,CZ,6,01/07/2018,31/07/2018,7,Jul,30.79,100,2018,Raw milk
1473,DK,7,01/07/2018,31/07/2018,7,Jul,37.17,100,2018,Raw milk
1474,EE,8,01/07/2018,31/07/2018,7,Jul,30.18,100,2018,Raw milk
1475,EU-UK,9,01/07/2018,31/07/2018,7,Jul,33.12,100,2018,Raw milk
1476,EU+UK,10,01/07/2018,31/07/2018,7,Jul,32.94,100,2018,Raw milk
1477,FI,11,01/07/2018,31/07/2018,7,Jul,35.86,100,2018,Raw milk
1478,FR,12,01/07/2018,31/07/2018,7,Jul,33.70,100,2018,Raw milk
1479,DE,13,01/07/2018,31/07/2018,7,Jul,33.19,100,2018,Raw milk
1480,EL,14,01/07/2018,31/07/2018,7,Jul,39.53,100,2018,Raw milk
1481,HU,15,01/07/2018,31/07/2018,7,Jul,28.04,100,2018,Raw milk
1482,IE,16,01/07/2018,31/07/2018,7,Jul,31.76,100,2018,Raw milk
1483,IT,17,01/07/2018,31/07/2018,7,Jul,35.25,100,2018,Raw milk
1484,LV,18,01/07/2018,31/07/2018,7,Jul,27.65,100,2018,Raw milk
1485,LT,19,01/07/2018,31/07/2018,7,Jul,25.79,100,2018,Raw milk
1486,LU,20,01/07/2018,31/07/2018,7,Jul,31.36,100,2018,Raw milk
1487,MT,21,01/07/2018,31/07/2018,7,Jul,51.57,100,2018,Raw milk
1488,NL,22,01/07/2018,31/07/2018,7,Jul,35.75,100,2018,Raw milk
1489,PL,23,01/07/2018,31/07/2018,7,Jul,30.38,100,2018,Raw milk
1490,PT,24,01/07/2018,31/07/2018,7,Jul,30.07,100,2018,Raw milk
1491,RO,25,01/07/2018,31/07/2018,7,Jul,28.45,100,2018,Raw milk
1492,SK,26,01/07/2018,31/07/2018,7,Jul,30.77,100,2018,Raw milk
1493,SI,27,01/07/2018,31/07/2018,7,Jul,29.78,100,2018,Raw milk
1494,ES,28,01/07/2018,31/07/2018,7,Jul,30.29,100,2018,Raw milk
